ID,Year_Birth,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer
2125,1959,Divorced,"$63,033.00 ",0,0,11/15/2013
5975,1967,Single,"$40,304.00 ",1,0,9/30/2013
983,1984,Married,"$40,059.00 ",1,0,9/28/2013
9938,1954,Married,"$80,067.00 ",0,0,9/19/2013
4385,1981,Single,"$36,038.00 ",1,0,5/31/2013
1612,1981,Single,,1,0,5/31/2013
803,1968,Together,"$40,521.00 ",1,1,4/5/2013
10675,1956,Married,"$66,334.00 ",0,1,4/3/2013
7004,1984,Single,"$11,012.00 ",1,0,3/16/2013
4432,1976,Divorced,"$31,615.00 ",1,0,3/16/2013
5079,1971,Married,,1,1,3/3/2013
4475,1949,Married,"$69,098.00 ",0,0,2/16/2013
10868,1951,Widow,"$70,792.00 ",0,0,2/6/2013
6742,1979,Married,"$17,688.00 ",1,0,1/13/2013
5692,1989,Married,"$25,443.00 ",1,0,12/22/2012
339,1972,Married,"$57,091.00 ",0,1,11/23/2012
10398,1981,Single,"$24,336.00 ",1,0,8/27/2012
8017,1981,Married,"$51,111.00 ",1,1,6/19/2014
3722,1972,Single,"$44,503.00 ",1,1,4/16/2014
7326,1971,Married,"$56,850.00 ",0,1,3/23/2014
2416,1969,Single,"$66,582.00 ",0,0,3/3/2014
1878,1985,Married,"$23,148.00 ",0,0,2/18/2014
5278,1964,Married,"$82,224.00 ",0,0,1/25/2014
5734,1974,Married,"$61,917.00 ",1,1,11/20/2013
4370,1966,Together,"$43,482.00 ",2,1,11/13/2013
8405,1979,Divorced,"$68,274.00 ",1,1,9/30/2013
7617,1974,Single,"$42,373.00 ",1,1,8/15/2013
10339,1954,Together,,0,1,6/23/2013
6376,1979,Single,"$57,537.00 ",1,0,6/10/2013
2150,1958,Widow,"$80,995.00 ",0,1,5/11/2013
7386,1976,Divorced,"$30,992.00 ",1,0,4/22/2013
3006,1976,Divorced,"$30,992.00 ",1,0,4/22/2013
11088,1971,Together,"$78,642.00 ",0,1,4/21/2013
5185,1955,Married,"$74,268.00 ",0,0,2/14/2013
3523,1962,Together,"$75,072.00 ",0,1,1/23/2013
55,1963,Together,"$56,253.00 ",0,1,12/7/2012
3807,1955,Together,"$59,925.00 ",0,1,11/30/2012
2453,1960,Together,"$62,807.00 ",0,1,8/31/2012
7787,1960,Together,"$62,807.00 ",0,1,8/31/2012
2230,1970,Married,"$23,626.00 ",1,0,5/24/2014
8146,1976,Together,"$46,106.00 ",1,1,5/11/2014
988,1965,Married,"$81,168.00 ",0,0,5/7/2014
4832,1979,Married,"$27,244.00 ",1,0,3/7/2014
3152,1957,Together,"$26,091.00 ",1,1,2/25/2014
11188,1957,Together,"$26,091.00 ",1,1,2/25/2014
361,1969,Married,"$43,142.00 ",1,1,2/18/2014
5939,1971,Together,"$38,232.00 ",1,1,1/17/2014
9349,1985,Married,"$92,533.00 ",0,0,12/19/2013
819,1945,Widow,"$63,285.00 ",0,0,11/5/2013
10120,1955,Together,"$38,946.00 ",0,1,10/24/2013
4541,1955,Together,"$38,946.00 ",0,1,10/24/2013
2456,1975,Married,"$40,233.00 ",0,1,10/14/2013
2516,1969,Married,"$46,831.00 ",1,1,6/8/2013
11013,1987,Together,"$67,605.00 ",0,0,3/31/2013
9988,1976,Single,"$70,379.00 ",0,1,3/3/2013
1627,1957,Divorced,"$77,297.00 ",0,0,1/26/2013
1490,1962,Married,"$55,759.00 ",0,1,11/28/2012
6710,1951,Single,"$58,217.00 ",2,1,11/17/2012
7375,1976,Together,"$51,369.00 ",0,1,10/25/2012
10144,1976,Together,"$51,369.00 ",0,1,10/25/2012
3138,1956,Single,"$91,249.00 ",0,0,10/20/2012
1440,1978,Together,"$52,513.00 ",0,0,9/4/2012
4200,1970,Married,"$44,159.00 ",1,0,6/17/2014
4998,1962,Together,"$76,081.00 ",0,0,5/23/2014
7321,1962,Together,"$76,081.00 ",0,0,5/23/2014
8663,1974,Divorced,"$39,996.00 ",1,1,5/22/2014
1958,1973,Together,"$55,012.00 ",0,1,3/21/2014
6963,1947,Single,"$77,457.00 ",0,0,3/5/2014
1065,1963,Single,"$80,695.00 ",0,0,12/29/2013
2712,1956,Married,"$71,866.00 ",0,1,12/25/2013
6049,1982,Together,"$73,450.00 ",0,0,12/5/2013
6605,1944,Divorced,"$55,614.00 ",0,0,11/27/2013
11181,1949,Married,"$156,924.00 ",0,0,8/29/2013
5234,1967,Together,"$30,753.00 ",1,1,7/11/2013
5253,1956,Together,"$54,603.00 ",1,1,7/9/2013
11148,1975,Together,"$22,280.00 ",1,0,5/19/2013
6289,1951,Together,"$59,385.00 ",1,1,4/28/2013
9743,1955,Married,"$76,998.00 ",0,1,1/11/2013
9209,1971,Together,"$80,573.00 ",0,0,10/14/2012
6417,1971,Together,"$80,573.00 ",0,0,10/14/2012
7937,1982,Married,"$24,711.00 ",0,0,4/18/2014
6488,1959,Married,"$38,829.00 ",0,1,4/6/2014
3194,1974,Single,"$71,466.00 ",0,0,4/5/2014
231,1956,Together,"$28,839.00 ",1,1,3/11/2014
9697,1951,Married,"$53,790.00 ",0,2,3/6/2014
4676,1951,Widow,"$73,705.00 ",0,2,3/5/2014
8079,1982,Married,"$22,448.00 ",1,0,2/26/2014
10032,1976,Divorced,"$12,571.00 ",1,0,1/18/2014
10505,1960,Together,"$73,113.00 ",0,0,12/26/2013
2005,1990,Married,"$35,765.00 ",1,0,12/11/2013
6940,1966,Single,"$46,734.00 ",1,2,10/21/2013
2304,1963,Together,"$66,313.00 ",0,1,9/16/2013
3170,1957,Together,"$68,148.00 ",0,0,8/31/2013
10466,1965,Married,"$44,393.00 ",1,1,8/22/2013
7325,1986,Together,"$38,197.00 ",1,0,6/29/2013
455,1946,Married,"$51,012.00 ",0,0,4/18/2013
7592,1946,Married,"$51,012.00 ",0,0,4/18/2013
4547,1960,Together,"$13,672.00 ",1,1,4/17/2013
6825,1953,Together,"$41,452.00 ",1,1,3/6/2013
2961,1982,Married,"$42,081.00 ",1,0,2/26/2013
8700,1986,Single,"$14,906.00 ",0,0,12/22/2012
2278,1985,Single,"$33,812.00 ",1,0,11/3/2012
10703,1975,Single,"$46,098.00 ",1,1,8/18/2012
9,1975,Single,"$46,098.00 ",1,1,8/18/2012
2804,1975,Single,"$46,098.00 ",1,1,8/18/2012
4915,1956,Married,"$53,230.00 ",0,1,8/3/2012
3010,1989,Together,"$88,420.00 ",0,0,5/2/2014
4279,1963,Single,"$39,548.00 ",1,1,3/31/2014
2564,1953,Together,"$61,278.00 ",0,1,1/4/2014
1137,1964,Single,"$81,246.00 ",0,0,12/29/2013
5084,1975,Widow,"$58,330.00 ",0,1,12/25/2013
7094,1975,Widow,"$58,330.00 ",0,1,12/25/2013
6327,1967,Together,"$65,777.00 ",0,0,12/19/2013
6131,1980,Married,"$70,829.00 ",1,1,12/1/2013
5798,1973,Together,,0,0,11/23/2013
10379,1962,Single,"$59,247.00 ",0,2,11/8/2013
606,1967,Single,"$25,930.00 ",1,1,10/10/2013
7801,1959,Together,"$54,753.00 ",0,1,9/12/2013
2445,1974,Together,"$28,440.00 ",1,0,7/7/2013
5346,1973,Married,"$23,559.00 ",1,0,7/3/2013
550,1952,Divorced,"$62,335.00 ",0,1,5/23/2013
4478,1979,Married,"$63,777.00 ",1,1,3/24/2013
2350,1972,Married,"$59,666.00 ",1,1,3/22/2013
1118,1956,Married,"$50,965.00 ",0,1,2/20/2013
1491,1965,Together,"$71,488.00 ",0,0,2/18/2013
4507,1952,Single,"$72,228.00 ",0,0,11/27/2012
7023,1953,Single,"$46,231.00 ",2,1,11/26/2012
6977,1974,Together,"$75,702.00 ",0,1,10/14/2012
4042,1971,Divorced,"$43,300.00 ",0,1,10/13/2012
7274,1957,Married,"$78,618.00 ",0,0,9/28/2012
2902,1958,Together,,1,1,9/3/2012
3332,1985,Single,"$29,760.00 ",1,0,8/29/2012
7433,1985,Single,"$29,760.00 ",1,0,8/29/2012
9386,1962,Together,"$50,127.00 ",0,1,5/29/2014
5176,1988,Together,"$29,604.00 ",1,0,12/8/2013
10323,1952,Married,"$49,413.00 ",0,1,10/25/2013
4682,1958,Married,"$51,876.00 ",0,0,10/15/2013
3083,1974,Married,"$45,837.00 ",1,1,7/26/2013
8015,1962,Divorced,"$85,696.00 ",0,0,5/3/2013
1745,1962,Divorced,"$85,696.00 ",0,0,5/3/2013
3136,1962,Divorced,"$59,432.00 ",0,1,4/13/2013
6991,1951,Divorced,"$43,185.00 ",0,1,4/10/2013
8132,1975,Married,"$60,631.00 ",1,1,4/5/2013
503,1985,Married,"$20,559.00 ",1,0,3/12/2013
8148,1956,Together,"$50,898.00 ",1,1,1/8/2013
2736,1978,Married,"$73,807.00 ",0,1,1/2/2013
8162,1956,Together,"$14,661.00 ",0,0,1/1/2013
692,1954,Together,"$36,807.00 ",1,1,12/20/2012
7706,1975,Together,"$46,772.00 ",0,1,11/7/2012
9298,1947,Together,"$81,574.00 ",0,0,4/28/2014
2986,1976,Married,"$30,772.00 ",1,1,3/12/2014
10812,1978,Married,"$46,377.00 ",1,0,3/1/2014
2909,1974,Married,"$78,128.00 ",0,1,2/19/2014
6974,1972,Together,"$83,443.00 ",0,0,12/31/2013
9140,1960,Together,"$50,523.00 ",1,1,12/25/2013
4554,1965,Together,"$47,009.00 ",0,1,10/1/2013
7791,1967,Married,"$37,054.00 ",1,1,9/15/2013
5455,1971,Married,"$32,011.00 ",1,0,8/22/2013
7960,1962,Together,"$82,122.00 ",0,0,8/15/2013
3426,1975,Divorced,"$70,300.00 ",1,0,7/15/2013
5316,1976,Together,"$21,024.00 ",0,0,7/4/2013
1404,1968,Together,"$34,916.00 ",2,0,5/15/2013
10598,1967,Together,"$27,943.00 ",1,1,4/15/2013
8212,1971,Married,"$39,791.00 ",0,1,3/28/2013
3233,1965,Married,"$62,745.00 ",0,1,3/23/2013
7892,1969,Single,"$18,589.00 ",0,0,1/2/2013
2975,1976,Together,"$85,606.00 ",0,1,11/12/2012
5043,1951,Married,"$26,997.00 ",0,0,11/5/2012
3104,1961,Single,"$82,332.00 ",0,0,9/17/2012
10854,1970,Married,"$38,853.00 ",1,1,5/23/2014
7419,1968,Divorced,"$27,071.00 ",1,0,4/23/2014
5558,1954,Single,"$90,933.00 ",0,0,3/31/2014
832,1966,Together,"$65,814.00 ",0,1,3/2/2014
4964,1958,Together,"$74,250.00 ",0,0,1/26/2014
11030,1976,Married,"$33,181.00 ",1,0,1/3/2014
4587,1944,Widow,"$45,006.00 ",0,0,7/18/2013
450,1958,Together,"$42,315.00 ",0,1,7/12/2013
11031,1950,Married,"$48,699.00 ",1,1,5/21/2013
4990,1954,Married,"$59,111.00 ",0,0,5/2/2013
221,1955,Married,"$48,726.00 ",0,1,4/27/2013
4351,1955,Divorced,"$37,244.00 ",1,1,4/27/2013
1357,1970,Together,"$74,854.00 ",1,2,4/8/2013
5667,1964,Married,"$60,896.00 ",0,1,10/11/2012
8867,1988,Married,"$67,546.00 ",0,0,8/31/2012
2747,1988,Married,"$67,546.00 ",0,0,8/31/2012
7422,1987,Single,"$46,923.00 ",1,0,8/22/2012
4148,1972,Married,"$38,988.00 ",1,2,8/20/2012
9516,1971,Divorced,"$49,118.00 ",0,0,8/18/2012
1291,1978,Together,"$27,683.00 ",1,0,8/4/2012
1833,1974,Single,"$39,190.00 ",1,0,4/26/2014
7270,1981,Divorced,"$56,981.00 ",0,0,1/25/2014
8182,1984,Married,"$23,228.00 ",1,0,1/5/2014
10394,1984,Married,"$90,000.00 ",0,0,12/23/2013
1142,1953,Married,"$55,707.00 ",0,1,12/22/2013
451,1989,Single,"$9,255.00 ",1,0,12/20/2013
7128,1977,Single,"$42,997.00 ",1,1,12/7/2013
10678,1959,Together,"$71,232.00 ",0,1,11/28/2013
7755,1954,Married,"$57,744.00 ",0,1,11/12/2013
4754,1966,Married,"$33,585.00 ",0,1,9/25/2013
20,1965,Married,"$46,891.00 ",0,1,9/1/2013
2246,1965,Married,"$46,891.00 ",0,1,9/1/2013
10307,1956,Married,"$50,387.00 ",0,2,8/31/2013
2147,1969,Together,"$76,653.00 ",0,0,8/16/2013
10590,1956,Together,"$76,542.00 ",0,0,3/30/2013
6565,1949,Married,"$76,995.00 ",0,1,3/28/2013
6619,1978,Married,"$38,415.00 ",1,1,1/2/2013
4817,1956,Divorced,"$22,304.00 ",0,0,8/4/2012
4508,1952,Single,"$75,127.00 ",0,0,5/22/2014
4843,1952,Single,"$75,127.00 ",0,0,5/22/2014
9197,1953,Married,"$39,722.00 ",0,1,2/24/2014
6237,1966,Single,"$7,144.00 ",0,2,12/7/2013
6515,1977,Together,"$39,771.00 ",1,0,12/6/2013
5954,1972,Divorced,"$42,618.00 ",1,0,10/9/2013
7938,1958,Together,"$51,518.00 ",0,1,10/3/2013
961,1972,Married,"$74,716.00 ",0,1,9/12/2013
1764,1975,Single,"$33,955.00 ",1,0,8/9/2013
1916,1954,Married,"$45,736.00 ",0,1,7/24/2013
6941,1971,Single,"$31,632.00 ",0,0,7/14/2013
5562,1974,Married,"$60,093.00 ",0,1,6/26/2013
1517,1969,Single,"$30,822.00 ",1,0,6/14/2013
7286,1968,Together,"$41,728.00 ",1,0,5/24/2013
4687,1958,Married,"$80,739.00 ",0,0,5/23/2013
5631,1991,Single,"$49,767.00 ",0,0,5/2/2013
1951,1981,Married,"$34,445.00 ",0,0,1/27/2013
123,1951,Widow,"$67,046.00 ",0,1,1/6/2013
9451,1965,Married,"$73,538.00 ",0,1,11/25/2012
7396,1966,Married,"$80,398.00 ",0,0,11/10/2012
3298,1956,Married,"$52,973.00 ",0,1,11/8/2012
6730,1954,Married,"$38,998.00 ",1,1,11/3/2012
9916,1954,Married,"$38,998.00 ",1,1,11/3/2012
2227,1958,Together,"$26,490.00 ",0,0,9/22/2012
946,1958,Together,"$26,490.00 ",0,0,9/22/2012
3745,1988,Married,"$23,331.00 ",1,0,9/4/2012
4094,1961,Married,"$60,544.00 ",1,1,8/25/2012
8588,1961,Married,"$60,544.00 ",1,1,8/25/2012
3916,1971,Together,"$49,269.00 ",1,0,8/15/2012
9135,1950,Together,"$27,203.00 ",1,1,8/6/2012
1755,1988,Together,"$45,204.00 ",1,0,4/11/2014
2875,1978,Married,"$67,023.00 ",0,0,3/4/2014
2008,1978,Married,"$77,583.00 ",0,0,2/10/2014
10925,1983,Married,"$76,630.00 ",0,0,1/14/2014
1604,1960,Married,"$47,353.00 ",0,1,11/13/2013
5389,1964,Married,"$48,920.00 ",0,2,10/20/2013
2878,1947,Married,"$67,472.00 ",0,1,9/28/2013
4440,1964,Married,"$64,100.00 ",0,1,9/10/2013
1324,1988,Married,"$38,872.00 ",1,0,5/30/2013
6262,1962,Single,"$72,217.00 ",0,0,4/10/2013
3628,1987,Single,"$15,038.00 ",1,0,1/29/2013
3641,1976,Married,"$13,624.00 ",1,0,1/20/2013
322,1978,Together,"$42,554.00 ",1,1,1/12/2013
175,1986,Married,"$71,952.00 ",1,0,1/10/2013
6988,1986,Married,"$71,952.00 ",1,0,1/10/2013
8204,1971,Married,"$78,041.00 ",0,0,12/16/2012
7476,1964,Single,"$63,972.00 ",0,1,12/2/2012
5221,1957,Married,"$52,852.00 ",0,1,12/1/2012
8970,1972,Married,"$62,010.00 ",0,1,10/23/2012
9286,1960,Together,"$83,151.00 ",0,0,10/10/2012
5831,1967,Married,"$77,870.00 ",0,1,8/22/2012
1010,1977,Together,"$46,931.00 ",2,1,4/24/2014
11074,1977,Single,"$85,072.00 ",0,0,4/9/2014
5896,1987,Married,"$73,395.00 ",0,0,3/18/2014
3515,1952,Single,"$62,307.00 ",0,1,2/17/2014
5324,1981,Married,"$58,293.00 ",1,0,1/19/2014
6534,1974,Together,"$47,889.00 ",1,0,1/4/2014
8373,1979,Together,"$24,594.00 ",1,0,12/10/2013
3829,1979,Together,"$24,594.00 ",1,0,12/10/2013
4501,1965,Single,"$69,882.00 ",0,0,11/10/2013
4179,1959,Together,"$24,221.00 ",0,0,8/20/2013
2292,1985,Single,"$22,327.00 ",1,0,8/2/2013
9239,1961,Married,"$61,923.00 ",0,2,7/26/2013
8953,1965,Single,"$35,791.00 ",2,1,5/6/2013
10258,1965,Single,"$35,791.00 ",2,1,5/6/2013
3520,1990,Single,"$91,172.00 ",0,0,3/27/2013
10402,1967,Married,"$35,441.00 ",1,1,2/14/2013
11114,1970,Together,"$19,656.00 ",1,0,2/8/2013
9553,1987,Married,"$7,500.00 ",0,0,1/9/2013
6055,1979,Married,"$71,626.00 ",0,0,11/1/2012
4786,1977,Married,"$75,330.00 ",1,1,10/4/2012
5015,1976,Married,"$34,529.00 ",1,0,9/14/2012
8560,1992,Single,"$48,789.00 ",0,0,9/10/2012
3469,1977,Divorced,"$34,487.00 ",1,1,9/6/2012
5885,1973,Married,"$35,688.00 ",2,1,8/22/2012
3310,1973,Married,"$35,688.00 ",2,1,8/22/2012
2134,1952,Single,"$53,700.00 ",0,1,8/17/2012
2532,1987,Single,"$73,454.00 ",0,0,3/1/2014
2579,1957,Married,"$71,113.00 ",0,1,12/17/2013
3117,1955,Single,,0,1,10/18/2013
5623,1980,Married,"$31,535.00 ",1,0,9/26/2013
4789,1953,Together,"$80,812.00 ",0,0,9/17/2013
9523,1982,Together,"$40,479.00 ",1,0,8/17/2013
5268,1960,Married,"$29,440.00 ",1,1,8/11/2013
1545,1986,Married,"$38,508.00 ",1,0,8/2/2013
2254,1983,Married,"$69,520.00 ",0,0,7/7/2013
2661,1964,Single,"$18,701.00 ",1,1,6/4/2013
3130,1964,Single,"$18,701.00 ",1,1,6/4/2013
5847,1969,Divorced,"$69,901.00 ",0,1,5/29/2013
5863,1953,Married,"$47,703.00 ",0,1,5/29/2013
999,1991,Single,"$86,037.00 ",0,0,1/2/2013
2931,1978,Divorced,"$71,847.00 ",0,0,9/21/2012
1890,1971,Together,"$42,033.00 ",1,1,9/19/2012
5589,1964,Divorced,"$51,983.00 ",0,1,8/31/2012
10172,1988,Single,"$68,655.00 ",0,0,8/10/2012
6729,1988,Single,"$68,655.00 ",0,0,8/10/2012
10492,1959,Together,"$38,285.00 ",2,1,6/24/2014
2939,1970,Together,"$79,419.00 ",0,0,6/22/2014
5948,1975,Single,"$57,338.00 ",0,1,4/29/2014
574,1964,Married,"$42,523.00 ",0,0,4/23/2014
3266,1964,Married,"$42,523.00 ",0,0,4/23/2014
10500,1984,Married,"$31,761.00 ",1,0,4/5/2014
7987,1969,Married,"$65,747.00 ",0,1,3/7/2014
1135,1960,Together,"$17,144.00 ",1,1,2/15/2014
24,1960,Together,"$17,144.00 ",1,1,2/15/2014
7244,1951,Single,,2,1,1/1/2014
1966,1965,Married,"$84,618.00 ",0,0,11/22/2013
7789,1965,Married,"$84,618.00 ",0,0,11/22/2013
3336,1948,Together,"$66,375.00 ",0,1,11/21/2013
5644,1957,Together,"$42,213.00 ",0,1,10/12/2013
1295,1963,Married,,0,1,8/11/2013
6663,1940,Single,"$51,141.00 ",0,0,7/8/2013
10262,1980,Married,"$15,072.00 ",2,0,5/10/2013
456,1986,Married,"$7,500.00 ",1,0,2/7/2013
3270,1978,Together,"$17,117.00 ",1,0,1/17/2013
5748,1965,Married,"$59,754.00 ",0,1,12/1/2012
8952,1953,Married,"$65,569.00 ",0,1,11/5/2012
3921,1952,Widow,"$28,457.00 ",0,0,10/28/2012
9826,1972,Single,"$86,857.00 ",0,0,9/12/2012
5830,1972,Single,"$86,857.00 ",0,0,9/12/2012
8310,1964,Together,"$68,142.00 ",0,1,8/29/2012
6382,1953,Together,"$48,794.00 ",1,1,6/26/2014
8439,1964,Together,"$63,404.00 ",0,2,6/6/2014
7613,1974,Together,"$49,669.00 ",1,0,5/24/2014
48,1964,Together,"$55,761.00 ",0,1,4/24/2014
5046,1958,Divorced,"$78,331.00 ",0,1,1/23/2014
3231,1973,Married,"$37,971.00 ",1,0,11/25/2013
7181,1977,Married,"$30,368.00 ",0,1,11/7/2013
1663,1978,Together,"$34,043.00 ",1,0,10/25/2013
5441,1965,Widow,"$54,111.00 ",0,1,8/25/2013
8602,1964,Divorced,"$69,932.00 ",0,1,6/12/2013
9925,1981,Together,"$39,665.00 ",1,0,5/25/2013
9499,1954,Married,"$93,404.00 ",1,2,5/7/2013
6568,1984,Married,"$38,680.00 ",1,0,3/28/2013
3032,1984,Married,"$24,570.00 ",1,0,2/27/2013
5153,1967,Married,"$77,766.00 ",0,1,2/22/2013
4127,1967,Married,"$77,766.00 ",0,1,2/22/2013
9940,1958,Together,"$64,961.00 ",0,1,12/23/2012
7527,1968,Divorced,"$23,748.00 ",1,0,11/21/2012
3406,1964,Single,"$45,989.00 ",0,1,10/22/2012
9771,1988,Single,"$23,331.00 ",1,0,10/5/2012
6722,1954,Married,"$70,421.00 ",0,1,6/28/2014
213,1963,Single,"$23,091.00 ",1,1,5/28/2014
8541,1990,Married,"$24,683.00 ",1,0,3/8/2014
8475,1973,Married,"$157,243.00 ",0,1,3/1/2014
8070,1973,Married,"$54,222.00 ",0,1,3/1/2014
313,1968,Widow,"$73,455.00 ",0,0,10/28/2013
9757,1972,Together,"$84,906.00 ",0,0,10/4/2013
2088,1972,Together,"$84,906.00 ",0,0,10/4/2013
2320,1978,Married,"$47,025.00 ",0,1,9/12/2013
966,1966,Married,"$44,529.00 ",0,1,7/5/2013
9706,1974,Single,"$31,560.00 ",1,0,6/24/2013
3979,1983,Divorced,"$90,687.00 ",0,0,5/22/2013
5602,1989,Together,"$66,973.00 ",0,0,5/17/2013
2202,1978,Together,"$41,154.00 ",0,1,4/9/2013
9645,1968,Married,"$64,590.00 ",0,0,10/14/2012
7230,1960,Divorced,"$50,611.00 ",0,1,10/4/2012
5675,1960,Divorced,"$50,611.00 ",0,1,10/4/2012
4974,1970,Single,"$83,273.00 ",1,2,9/25/2012
5687,1980,Divorced,"$81,702.00 ",0,0,9/23/2012
5871,1979,Together,"$24,401.00 ",0,0,8/31/2012
3846,1974,Married,"$42,557.00 ",0,1,8/29/2012
10001,1985,Together,"$7,500.00 ",1,0,8/1/2012
2831,1976,Together,"$78,416.00 ",0,1,6/27/2014
868,1966,Married,"$44,794.00 ",0,1,6/8/2014
7212,1966,Married,"$44,794.00 ",0,1,6/8/2014
1743,1974,Single,"$69,719.00 ",0,0,5/26/2014
2415,1962,Together,"$62,568.00 ",0,1,4/7/2014
7947,1969,Married,"$42,231.00 ",1,1,3/25/2014
2106,1974,Married,"$20,130.00 ",0,0,3/17/2014
3363,1974,Married,"$20,130.00 ",0,0,3/17/2014
8595,1973,Widow,"$42,429.00 ",0,1,2/11/2014
7232,1973,Widow,"$42,429.00 ",0,1,2/11/2014
7829,1900,Divorced,"$36,640.00 ",1,0,9/26/2013
9977,1973,Divorced,"$78,901.00 ",0,1,9/17/2013
10142,1976,Divorced,"$66,476.00 ",0,1,3/7/2013
5263,1977,Married,"$31,056.00 ",1,0,1/22/2013
22,1976,Divorced,"$46,310.00 ",1,0,12/3/2012
528,1978,Married,"$65,819.00 ",0,0,11/29/2012
4070,1969,Married,"$94,871.00 ",0,2,9/1/2012
